RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,NU0619036,1,300034275,515801,1,AP-MONTH=06,20190707,0,20190821,1,0,SST,1,8.37,2019,06,
2,NU0619036,1,1,"Admin Fee /TS# /Job#200155892",139.56,0,1,3102-324, /Batch #NU0619036 /Timesheet #,8.37,,,,,,,
2,NU0619036,1,2,"Day Shift Allowance /TS# /Job#200155892",140.00,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,1,3,"EIS /TS# /Job#200155892",2.80,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,1,4,"EPF /TS# /Job#200155892",18.00,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,1,5,"Over Time 1.5 /TS# /Job#200155892",753.60,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,1,6,"Over Time 2.0 /TS# /Job#200155892",376.68,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,1,7,"Perfect Attendance /TS# /Job#200155892",100.00,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,1,8,"SOCSO /TS# /Job#200155892",24.50,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
3,NU0619036,1,1,20190821,1563.51,,,,,,,,,,,,
1,NU0619036,2,300034275,515802,1,AP-MONTH=06,20190707,0,20190821,1,0,SST,1,9.48,2019,06,
2,NU0619036,2,1,"Admin Fee /TS# /Job#200154760",157.97,0,1,3102-324, /Batch #NU0619036 /Timesheet #,9.48,,,,,,,
2,NU0619036,2,2,"Day Shift Allowance /TS# /Job#200154760",120.00,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,2,3,"EIS /TS# /Job#200154760",1.80,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,2,4,"EPF /TS# /Job#200154760",15.00,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,2,5,"Over Time 1.5 /TS# /Job#200154760",1435.68,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,2,6,"Perfect Attendance /TS# /Job#200154760",100.00,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,2,7,"SOCSO /TS# /Job#200154760",15.70,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
3,NU0619036,2,1,20190821,1855.63,,,,,,,,,,,,
1,NU0619036,3,300034284,515803,1,AP-MONTH=06,20190707,0,20190821,1,0,SST,1,1.46,2019,06,
2,NU0619036,3,1,"Admin Fee /TS# /Job#200154758",24.29,0,1,3102-324, /Batch #NU0619036 /Timesheet #,1.46,,,,,,,
2,NU0619036,3,2,"Auto Allowance /TS# /Job#200154758",100.00,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,3,3,"Day Shift Allowance /TS# /Job#200154758",30.00,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,3,4,"EIS /TS# /Job#200154758",0.20,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,3,5,"EPF /TS# /Job#200154758",3.00,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,3,6,"SOCSO /TS# /Job#200154758",1.70,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
3,NU0619036,3,1,20190821,160.65,,,,,,,,,,,,
1,NU0619036,4,300034283,515804,1,AP-MONTH=06,20190707,0,20190821,1,0,SST,1,1.08,2019,06,
2,NU0619036,4,1,"Admin Fee /TS# /Job#200157098",18.00,0,1,3102-324, /Batch #NU0619036 /Timesheet #,1.08,,,,,,,
2,NU0619036,4,2,"Auto Allowance /TS# /Job#200157098",100.00,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
3,NU0619036,4,1,20190821,119.08,,,,,,,,,,,,
1,NU0619036,5,300034440,515805,1,AP-MONTH=06,20190707,0,20190821,1,0,SST,1,4.09,2019,06,
2,NU0619036,5,1,"Admin Fee /TS# /Job#200157675",68.15,0,1,3102-324, /Batch #NU0619036 /Timesheet #,4.09,,,,,,,
2,NU0619036,5,2,"Auto Allowance /TS# /Job#200157675",100.00,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,5,3,"EIS /TS# /Job#200157675",1.20,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,5,4,"Over Time 1.5 /TS# /Job#200157675",653.40,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,5,5,"SOCSO /TS# /Job#200157675",10.50,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
3,NU0619036,5,1,20190821,837.34,,,,,,,,,,,,
1,NU0619036,6,300034275,515806,1,AP-MONTH=06,20190707,0,20190821,1,0,SST,1,6.80,2019,06,
2,NU0619036,6,1,"Admin Fee /TS# /Job#200155891",113.31,0,1,3102-324, /Batch #NU0619036 /Timesheet #,6.80,,,,,,,
2,NU0619036,6,2,"Day Shift Allowance /TS# /Job#200155891",110.00,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
2,NU0619036,6,3,"EIS /TS# /Job#200155891",2.20,0,2,3102-324, /Batch #NU0619036 /Timesheet #,0.00,,,,,,,
