RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,NU0319048,1,300034284,513670,1,AP-MONTH=03,20190407,0,20190522,1,0,SST,1,14.41,2019,03,
2,NU0319048,1,1,"Admin Fee /TS# /Job#200155119",240.14,0,1,3102-324, /Batch #NU0319048 /Timesheet #,14.41,,,,,,,
2,NU0319048,1,2,"Day Shift Allowance /TS# /Job#200155119",130.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,1,3,"EIS /TS# /Job#200155119",1.80,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,1,4,"EPF /TS# /Job#200155119",6.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,1,5,"No Pay Leave for Mar /TS# /Job#200155119",-99.68,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,1,6,"Over Time 1.5 /TS# /Job#200155119",1053.72,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,1,7,"Over Time 2.0 /TS# /Job#200155119",1873.44,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,1,8,"SOCSO /TS# /Job#200155119",15.70,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
3,NU0319048,1,1,20190522,3235.53,,,,,,,,,,,,
1,NU0319048,2,300034286,513671,1,AP-MONTH=03,20190407,0,20190522,1,0,SST,1,5.80,2019,03,
2,NU0319048,2,1,"Admin Fee /TS# /Job#200151344",96.65,0,1,3102-324, /Batch #NU0319048 /Timesheet #,5.80,,,,,,,
2,NU0319048,2,2,"Auto Allowance /TS# /Job#200151344",60.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,2,3,"Day Shift Allowance /TS# /Job#200151344",130.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,2,4,"EIS /TS# /Job#200151344",1.60,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,2,5,"EPF /TS# /Job#200151344",16.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,2,6,"Over Time 1.5 /TS# /Job#200151344",520.20,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,2,7,"Perfect Attendance /TS# /Job#200151344",100.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,2,8,"Scope Allowance /TS# /Job#200151344",50.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,2,9,"SOCSO /TS# /Job#200151344",14.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
3,NU0319048,2,1,20190522,994.25,,,,,,,,,,,,
1,NU0319048,3,300034284,513672,1,AP-MONTH=03,20190407,0,20190522,1,0,SST,1,34.99,2019,03,
2,NU0319048,3,1,"Admin Fee /TS# /Job#200155104",583.22,0,1,3102-324, /Batch #NU0319048 /Timesheet #,34.99,,,,,,,
2,NU0319048,3,2,"Bonus /TS# /Job#200155104",2020.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,3,3,"Day Shift Allowance /TS# /Job#200155104",90.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,3,4,"EIS /TS# /Job#200155104",3.20,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,3,5,"EPF /TS# /Job#200155104",291.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,3,6,"Night Shift Allowance /TS# /Job#200155104",120.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,3,7,"Over Time 1.5 /TS# /Job#200155104",1016.64,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,3,8,"Over Time 2.0 /TS# /Job#200155104",338.88,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,3,9,"Perfect Attendance /TS# /Job#200155104",100.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,3,10,"SOCSO /TS# /Job#200155104",28.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
3,NU0319048,3,1,20190522,4625.93,,,,,,,,,,,,
1,NU0319048,4,300034283,513673,1,AP-MONTH=03,20190407,0,20190522,1,0,SST,1,9.98,2019,03,
2,NU0319048,4,1,"Admin Fee /TS# /Job#200155970",166.33,0,1,3102-324, /Batch #NU0319048 /Timesheet #,9.98,,,,,,,
2,NU0319048,4,2,"EIS /TS# /Job#200155970",3.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,4,3,"Over Time 2.0 /TS# /Job#200155970",1828.16,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,4,4,"Perfect Attendance /TS# /Job#200155970",100.00,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
2,NU0319048,4,5,"SOCSO /TS# /Job#200155970",26.20,0,2,3102-324, /Batch #NU0319048 /Timesheet #,0.00,,,,,,,
3,NU0319048,4,1,20190522,2133.67,,,,,,,,,,,,
1,NU0319048,5,300034283,513674,1,AP-MONTH=03,20190407,0,20190522,1,0,SST,1,4.37,2019,03,
