RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,,1,300034393,CN501147,3,AP-MONTH=05,20210511,0,20210610,1,1,GST,3,25.95,2021,05
2,,1,1,Admin Fee /TS# /Job#200170920,220.50,0,1,3103-301, /Batch # /Timesheet #,13.23
2,,1,2,Admin Fee /TS# /Job#200170921,212.00,0,1,3103-301, /Batch # /Timesheet #,12.72
2,,1,3,Bonus /TS# /Job#200170920,2205.00,0,2,3103-301, /Batch # /Timesheet #,0.00
2,,1,4,Bonus /TS# /Job#200170921,2120.00,0,2,3103-301, /Batch # /Timesheet #,0.00
3,,1,1,20210610,4783.45
1,,1,300034852,CN501148,3,AP-MONTH=05,20210512,0,20210621,1,1,GST,3,4706.93,2021,05
2,,1,1,MSP Fee /TS# /Job#200171540,-139.36,0,1,3300-301, /Batch # /Timesheet #,-8.36
2,,1,2,MSP Fee /TS# /Job#200171527,-139.36,0,1,3300-301, /Batch # /Timesheet #,-8.36
2,,1,3,MSP Fee /TS# /Job#200171532,-131.42,0,1,3300-301, /Batch # /Timesheet #,-7.89
2,,1,4,MSP Fee /TS# /Job#200171538,-119.51,0,1,3300-301, /Batch # /Timesheet #,-7.17
2,,1,5,MSP Fee /TS# /Job#200171524,-135.39,0,1,3300-301, /Batch # /Timesheet #,-8.12
2,,1,6,MSP Fee /TS# /Job#200171528,-123.48,0,1,3300-301, /Batch # /Timesheet #,-7.41
2,,1,7,MSP Fee /TS# /Job#200171534,-139.36,0,1,3300-301, /Batch # /Timesheet #,-8.36
2,,1,8,MSP Fee /TS# /Job#200171539,-139.36,0,1,3300-301, /Batch # /Timesheet #,-8.36
2,,1,9,MSP Fee /TS# /Job#200171522,-139.36,0,1,3300-301, /Batch # /Timesheet #,-8.36
2,,1,10,MSP Fee /TS# /Job#200171536,-119.51,0,1,3300-301, /Batch # /Timesheet #,-7.17
2,,1,11,MSP Fee /TS# /Job#200171537,-139.36,0,1,3300-301, /Batch # /Timesheet #,-8.36
2,,1,12,MSP Fee /TS# /Job#200171535,-103.58,0,1,3300-301, /Batch # /Timesheet #,-6.21
2,,1,13,MSP Fee /TS# /Job#200171525,-123.48,0,1,3300-301, /Batch # /Timesheet #,-7.41
2,,1,14,MSP Fee /TS# /Job#200171531,-118.95,0,1,3300-301, /Batch # /Timesheet #,-7.14
2,,1,15,MSP Fee /TS# /Job#200171530,-83.62,0,1,3300-301, /Batch # /Timesheet #,-5.02
2,,1,16,MSP Fee /TS# /Job#200171523,-131.42,0,1,3300-301, /Batch # /Timesheet #,-7.89
2,,1,17,MSP Fee /TS# /Job#200171529,-97.55,0,1,3300-301, /Batch # /Timesheet #,-5.85
