RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,,1,300025900,CN600278,3,AP-MONTH=05,20190515,0,20190729,1,1,GST,3,35.03,2019,05
2,,1,1,+Med Benefit Reimburse /TS# /Job#200155073,59.00,0,1,3102-211, /Batch # /Timesheet #,3.54
2,,1,2,Admin Fee /TS# /Job#200155073,524.76,0,1,3102-211, /Batch # /Timesheet #,31.49
2,,1,3,Auto Allowance /TS# /Job#200155073,300.00,0,2,3102-211, /Batch # /Timesheet #,0.00
2,,1,4,Auto Allowance /TS# /Job#200155073,-38.71,0,2,3102-211, /Batch # /Timesheet #,0.00
2,,1,5,Day Shift Allowance /TS# /Job#200155073,200.00,0,2,3102-211, /Batch # /Timesheet #,0.00
2,,1,6,Day Shift Allowance /TS# /Job#200155073,-25.81,0,2,3102-211, /Batch # /Timesheet #,0.00
2,,1,7,EIS /TS# /Job#200155073,7.90,0,2,3102-211, /Batch # /Timesheet #,0.00
2,,1,8,EPF /TS# /Job#200155073,619.00,0,2,3102-211, /Batch # /Timesheet #,0.00
2,,1,9,Normal /TS# /Job#200155073,5250.00,0,2,3102-211, /Batch # /Timesheet #,0.00
2,,1,10,SOCSO /TS# /Job#200155073,69.05,0,2,3102-211, /Batch # /Timesheet #,0.00
2,,1,11,Unpaid Leave /TS# /Job#200155073,-677.42,0,2,3102-211, /Batch # /Timesheet #,0.00
3,,1,1,20190729,6322.80
1,,1,300033614,CN600279,3,AP-MONTH=05,20190517,0,20190531,1,1,GST,3,3389.57,2019,05
2,,1,1,Bonus /TS# /Job#200154635,31215.63,0,1,3102-213, /Batch # /Timesheet #,1872.94
2,,1,2,Outsource Fee /TS# /Job#200154635,25277.24,0,1,3102-213, /Batch # /Timesheet #,1516.63
3,,1,1,20190531,59882.44
1,,1,300034234,CN600281,3,AP-MONTH=05,20190527,0,20190626,1,1,SST,1,144.00,2019,05
2,,1,1,Mahdi Abdulhafedh Salem Obad /TS# /Job#200149556,1200.00,0,1,3103-203, /Batch # /Timesheet #,72.00
2,,1,2,Tran Phui Hoa /TS# /Job#200149637,1200.00,0,1,3103-203, /Batch # /Timesheet #,72.00
3,,1,1,20190626,2544.00
