RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,WA0819001,1,300033778,516616,1,AP-MONTH=08,20190815,0,20190829,1,0,SST,1,31.05,2019,08,
2,WA0819001,1,1,"Admin Fee /TS# /Job#200146161",180.43,0,1,3101-321, /Batch #WA0819001 /Timesheet #,10.83,,,,,,,
2,WA0819001,1,2,"Admin Fee /TS# /Job#200154469",62.91,0,1,3101-321, /Batch #WA0819001 /Timesheet #,3.77,,,,,,,
2,WA0819001,1,3,"Admin Fee /TS# /Job#200142172",106.70,0,1,3101-321, /Batch #WA0819001 /Timesheet #,6.40,,,,,,,
2,WA0819001,1,4,"Admin Fee /TS# /Job#200151449",80.79,0,1,3101-321, /Batch #WA0819001 /Timesheet #,4.85,,,,,,,
2,WA0819001,1,5,"Admin Fee /TS# /Job#200158659",86.60,0,1,3101-321, /Batch #WA0819001 /Timesheet #,5.20,,,,,,,
2,WA0819001,1,6,"EIS /TS# /Job#200146161",5.30,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,7,"EIS /TS# /Job#200154469",1.90,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,8,"EIS /TS# /Job#200142172",3.10,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,9,"EIS /TS# /Job#200151449",2.30,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,10,"EIS /TS# /Job#200158659",2.50,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,11,"EPF /TS# /Job#200146161",341.00,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,12,"EPF /TS# /Job#200154469",120.00,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,13,"EPF /TS# /Job#200142172",203.00,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,14,"EPF /TS# /Job#200151449",154.00,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,15,"EPF /TS# /Job#200158659",164.00,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,16,"Normal /TS# /Job#200146161",1700.00,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,17,"Normal /TS# /Job#200154469",630.00,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,18,"Normal /TS# /Job#200142172",1080.00,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,19,"Normal /TS# /Job#200151449",270.00,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,20,"Normal /TS# /Job#200158659",990.00,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,21,"Pay Adjustment /TS# /Job#200146161",914.50,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,22,"Pay Adjustment /TS# /Job#200154469",280.00,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,23,"Pay Adjustment /TS# /Job#200142172",465.00,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,24,"Pay Adjustment /TS# /Job#200151449",900.00,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,25,"Pay Adjustment /TS# /Job#200158659",265.00,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,26,"SOCSO /TS# /Job#200146161",46.35,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,27,"SOCSO /TS# /Job#200154469",16.65,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,28,"SOCSO /TS# /Job#200142172",27.15,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,29,"SOCSO /TS# /Job#200151449",20.15,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
2,WA0819001,1,30,"SOCSO /TS# /Job#200158659",21.85,0,2,3101-321, /Batch #WA0819001 /Timesheet #,0.00,,,,,,,
3,WA0819001,1,1,20190829,9172.23,,,,,,,,,,,,
1,RU0819011,2,300034152,516617,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,515.31,2019,08,
2,RU0819011,2,1,"+Med Benefit Reimburse /TS# /Job#200159255",65.00,0,1,3103-321, /Batch #RU0819011 /Timesheet #,3.90,,,,,,,
2,RU0819011,2,2,"+Med Benefit Reimburse /TS# /Job#200154791",65.00,0,1,3103-321, /Batch #RU0819011 /Timesheet #,3.90,,,,,,,
2,RU0819011,2,3,"+Med Benefit Reimburse /TS# /Job#200155750",65.00,0,1,3103-321, /Batch #RU0819011 /Timesheet #,3.90,,,,,,,
2,RU0819011,2,4,"+Med Benefit Reimburse /TS# /Job#200150315",65.00,0,1,3103-321, /Batch #RU0819011 /Timesheet #,3.90,,,,,,,
2,RU0819011,2,5,"+Med Benefit Reimburse /TS# /Job#200152441",65.00,0,1,3103-321, /Batch #RU0819011 /Timesheet #,3.90,,,,,,,
2,RU0819011,2,6,"+Med Benefit Reimburse /TS# /Job#200150611",65.00,0,1,3103-321, /Batch #RU0819011 /Timesheet #,3.90,,,,,,,
