RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,,1,300034801,CN501171,3,AP-MONTH=06,20210609,0,20210808,1,1,GST,3,6.26,2021,06
2,,1,1,+Med Benefit Reimburse /TS# /Job#200171863,160.00,0,1,3103-301, /Batch # /Timesheet #,9.60
2,,1,2,Admin Fee /TS# /Job#200171863,36.80,0,1,3103-301, /Batch # /Timesheet #,2.21
2,,1,3,EIS /TS# /Job#200171863,1.00,0,2,3103-301, /Batch # /Timesheet #,0.00
2,,1,4,EPF /TS# /Job#200171863,60.00,0,2,3103-301, /Batch # /Timesheet #,0.00
2,,1,5,Fixed Allowance /TS# /Job#200171863,20.00,0,2,3103-301, /Batch # /Timesheet #,0.00
2,,1,6,MSP Fee /TS# /Job#200171863,-92.47,0,1,3300-301, /Batch # /Timesheet #,-5.55
2,,1,7,Normal /TS# /Job#200171863,440.00,0,2,3103-301, /Batch # /Timesheet #,0.00
2,,1,8,SOCSO /TS# /Job#200171863,8.70,0,2,3103-301, /Batch # /Timesheet #,0.00
3,,1,1,20210808,640.29
1,,1,300034801,CN501172,3,AP-MONTH=06,20210609,0,20210808,1,1,GST,3,28.53,2021,06
2,,1,1,+Med Benefit Reimburse /TS# /Job#200170898,160.00,0,1,3103-301, /Batch # /Timesheet #,9.60
2,,1,2,Admin Fee /TS# /Job#200170898,468.00,0,1,3103-301, /Batch # /Timesheet #,28.08
2,,1,3,EIS /TS# /Job#200170898,7.90,0,2,3103-301, /Batch # /Timesheet #,0.00
2,,1,4,EPF /TS# /Job#200170898,708.00,0,2,3103-301, /Batch # /Timesheet #,0.00
2,,1,5,Fixed Allowance /TS# /Job#200170898,150.00,0,2,3103-301, /Batch # /Timesheet #,0.00
2,,1,6,MSP Fee /TS# /Job#200170898,-152.52,0,1,3300-301, /Batch # /Timesheet #,-9.15
2,,1,7,Normal /TS# /Job#200170898,5700.00,0,2,3103-301, /Batch # /Timesheet #,0.00
2,,1,8,SOCSO /TS# /Job#200170898,69.05,0,2,3103-301, /Batch # /Timesheet #,0.00
3,,1,1,20210808,7138.96
1,,1,300034801,CN501173,3,AP-MONTH=06,20210608,0,20210807,1,1,GST,3,28.53,2021,06
2,,1,1,+Med Benefit Reimburse /TS# /Job#200170898,160.00,0,1,3103-301, /Batch # /Timesheet #,9.60
2,,1,2,Admin Fee /TS# /Job#200170898,468.00,0,1,3103-301, /Batch # /Timesheet #,28.08
2,,1,3,EIS /TS# /Job#200170898,7.90,0,2,3103-301, /Batch # /Timesheet #,0.00
