RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,PR1220056,1,300034702,527337,1,AP-MONTH=12,20201228,0,20210226,1,0,SST,1,44.14,2020,12,
2,PR1220056,1,1,"+Med Benefit Reimburse /TS# /Job#200168843",160.00,0,1,3102-301, /Batch #PR1220056 /Timesheet #,9.60,,,,,,,
2,PR1220056,1,2,"Admin Fee /TS# /Job#200168843",575.62,0,1,3102-301, /Batch #PR1220056 /Timesheet #,34.54,,,,,,,
2,PR1220056,1,3,"EIS /TS# /Job#200168843",6.30,0,2,3102-301, /Batch #PR1220056 /Timesheet #,0.00,,,,,,,
2,PR1220056,1,4,"EPF /TS# /Job#200168843",416.00,0,2,3102-301, /Batch #PR1220056 /Timesheet #,0.00,,,,,,,
2,PR1220056,1,5,"Normal /TS# /Job#200168843",3200.00,0,2,3102-301, /Batch #PR1220056 /Timesheet #,0.00,,,,,,,
2,PR1220056,1,6,"SOCSO /TS# /Job#200168843",55.15,0,2,3102-301, /Batch #PR1220056 /Timesheet #,0.00,,,,,,,
3,PR1220056,1,1,20210226,4457.21,,,,,,,,,,,,
1,PR1220056,2,300034702,527338,1,AP-MONTH=12,20201228,0,20210226,1,0,SST,1,1.87,2020,12,
2,PR1220056,2,1,"Admin Fee /TS# /Job#200169154",31.20,0,1,3102-301, /Batch #PR1220056 /Timesheet #,1.87,,,,,,,
2,PR1220056,2,2,"Bonus /TS# /Job#200169154",1600.00,0,2,3102-301, /Batch #PR1220056 /Timesheet #,0.00,,,,,,,
2,PR1220056,2,3,"EPF /TS# /Job#200169154",208.00,0,2,3102-301, /Batch #PR1220056 /Timesheet #,0.00,,,,,,,
3,PR1220056,2,1,20210226,1841.07,,,,,,,,,,,,
1,PR1220056,3,300034702,527339,1,AP-MONTH=12,20201228,0,20210226,1,0,SST,1,1.19,2020,12,
2,PR1220056,3,1,"Admin Fee /TS# /Job#200167639",19.76,0,1,3103-301, /Batch #PR1220056 /Timesheet #,1.19,,,,,,,
2,PR1220056,3,2,"Bonus /TS# /Job#200167639",1900.00,0,2,3103-301, /Batch #PR1220056 /Timesheet #,0.00,,,,,,,
2,PR1220056,3,3,"EPF /TS# /Job#200167639",247.00,0,2,3103-301, /Batch #PR1220056 /Timesheet #,0.00,,,,,,,
3,PR1220056,3,1,20210226,2167.95,,,,,,,,,,,,
1,PR1220056,4,300034666,527340,1,AP-MONTH=12,20201228,0,20210226,1,0,SST,1,1.00,2020,12,
2,PR1220056,4,1,"Admin Fee /TS# /Job#200167448",16.64,0,1,3103-301, /Batch #PR1220056 /Timesheet #,1.00,,,,,,,
2,PR1220056,4,2,"Bonus /TS# /Job#200167448",1592.88,0,2,3103-301, /Batch #PR1220056 /Timesheet #,0.00,,,,,,,
2,PR1220056,4,3,"EPF /TS# /Job#200167448",208.00,0,2,3103-301, /Batch #PR1220056 /Timesheet #,0.00,,,,,,,
3,PR1220056,4,1,20210226,1818.52,,,,,,,,,,,,
1,FA1220011,5,300029218,527341,1,AP-MONTH=12,20201228,0,20210127,1,0,SST,1,88.75,2020,12,
2,FA1220011,5,1,"+Med Benefit Reimburse /TS# /Job#200166083",50.00,0,1,3102-101, /Batch #FA1220011 /Timesheet #,3.00,,,,,,,
2,FA1220011,5,2,"+Med Benefit Reimburse /TS# /Job#200166083",26.62,0,1,3102-101, /Batch #FA1220011 /Timesheet #,1.60,,,,,,,
2,FA1220011,5,3,"+Med Benefit Reimburse /TS# /Job#200166093",26.62,0,1,3103-101, /Batch #FA1220011 /Timesheet #,1.60,,,,,,,
2,FA1220011,5,4,"+Med Benefit Reimburse /TS# /Job#200166093",50.00,0,1,3103-101, /Batch #FA1220011 /Timesheet #,3.00,,,,,,,
2,FA1220011,5,5,"+Med Benefit Reimburse /TS# /Job#200166125",215.00,0,1,3102-101, /Batch #FA1220011 /Timesheet #,12.90,,,,,,,
2,FA1220011,5,6,"+Med Benefit Reimburse /TS# /Job#200166125",79.86,0,1,3102-101, /Batch #FA1220011 /Timesheet #,4.79,,,,,,,
2,FA1220011,5,7,"Admin Fee /TS# /Job#200166083",349.73,0,1,3102-101, /Batch #FA1220011 /Timesheet #,20.98,,,,,,,
2,FA1220011,5,8,"Admin Fee /TS# /Job#200166093",272.23,0,1,3103-101, /Batch #FA1220011 /Timesheet #,16.33,,,,,,,
2,FA1220011,5,9,"Admin Fee /TS# /Job#200166125",409.15,0,1,3102-101, /Batch #FA1220011 /Timesheet #,24.55,,,,,,,
2,FA1220011,5,10,"Day Shift Allowance /TS# /Job#200166093",39.20,0,2,3103-101, /Batch #FA1220011 /Timesheet #,0.00,,,,,,,
2,FA1220011,5,11,"EIS /TS# /Job#200166083",6.10,0,2,3102-101, /Batch #FA1220011 /Timesheet #,0.00,,,,,,,
2,FA1220011,5,12,"EIS /TS# /Job#200166093",6.10,0,2,3103-101, /Batch #FA1220011 /Timesheet #,0.00,,,,,,,
2,FA1220011,5,13,"EIS /TS# /Job#200166125",6.70,0,2,3102-101, /Batch #FA1220011 /Timesheet #,0.00,,,,,,,
2,FA1220011,5,14,"EPF /TS# /Job#200166083",312.00,0,2,3102-101, /Batch #FA1220011 /Timesheet #,0.00,,,,,,,
2,FA1220011,5,15,"EPF /TS# /Job#200166093",242.00,0,2,3103-101, /Batch #FA1220011 /Timesheet #,0.00,,,,,,,
2,FA1220011,5,16,"EPF /TS# /Job#200166125",383.00,0,2,3102-101, /Batch #FA1220011 /Timesheet #,0.00,,,,,,,
2,FA1220011,5,17,"Leadership Incentive /TS# /Job#200166125",280.00,0,2,3102-101, /Batch #FA1220011 /Timesheet #,0.00,,,,,,,
