RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,,1,300034283,CN500825,3,AP-MONTH=09,20190906,0,20191021,1,1,GST,3,4.37,2019,09
2,,1,1,Admin Fee /TS# /Job#200155181,72.84,0,1,3102-324, /Batch # /Timesheet #,4.37
2,,1,2,EIS /TS# /Job#200155181,0.80,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,EPF /TS# /Job#200155181,47.00,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,4,Raya Incentive /TS# /Job#200155181,350.00,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,5,SOCSO /TS# /Job#200155181,7.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191021,482.01
1,,1,300034283,CN500826,3,AP-MONTH=09,20190906,0,20191021,1,1,GST,3,4.30,2019,09
2,,1,1,Admin Fee /TS# /Job#200155176,71.64,0,1,3102-324, /Batch # /Timesheet #,4.30
2,,1,2,EPF /TS# /Job#200155176,48.00,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200155176,350.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191021,473.94
1,,1,300034283,CN500827,3,AP-MONTH=09,20190906,0,20191021,1,1,GST,3,4.96,2019,09
2,,1,1,Admin Fee /TS# /Job#200157673,82.59,0,1,3102-324, /Batch # /Timesheet #,4.96
2,,1,2,EIS /TS# /Job#200157673,0.80,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,EPF /TS# /Job#200157673,52.00,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,4,Raya Incentive /TS# /Job#200157673,400.00,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,5,SOCSO /TS# /Job#200157673,7.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191021,547.35
1,,1,300034284,CN500828,3,AP-MONTH=09,20190906,0,20191021,1,1,GST,3,4.14,2019,09
2,,1,1,Admin Fee /TS# /Job#200154750,69.08,0,1,3102-324, /Batch # /Timesheet #,4.14
2,,1,2,EIS /TS# /Job#200154750,0.80,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,EPF /TS# /Job#200154750,52.00,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,4,KPI Incentive /TS# /Job#200154750,400.00,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,5,SOCSO /TS# /Job#200154750,7.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191021,533.02
1,,1,300034284,CN500829,3,AP-MONTH=09,20190906,0,20191021,1,1,GST,3,3.34,2019,09
