RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,SY0820013,1,300034315,525247,1,AP-MONTH=08,20200907,0,20201007,1,0,SST,1,151.20,2020,08,
2,SY0820013,1,1,"Normal /TS# /Job#200167600",240.00,0,1,3101-321, /Batch #SY0820013 /Timesheet #,14.40,,,,,,,
2,SY0820013,1,2,"Normal /TS# /Job#200167601",120.00,0,1,3101-321, /Batch #SY0820013 /Timesheet #,7.20,,,,,,,
2,SY0820013,1,3,"Normal /TS# /Job#200167602",240.00,0,1,3101-321, /Batch #SY0820013 /Timesheet #,14.40,,,,,,,
2,SY0820013,1,4,"Normal /TS# /Job#200167604",240.00,0,1,3101-321, /Batch #SY0820013 /Timesheet #,14.40,,,,,,,
2,SY0820013,1,5,"Normal /TS# /Job#200167605",240.00,0,1,3101-321, /Batch #SY0820013 /Timesheet #,14.40,,,,,,,
2,SY0820013,1,6,"Normal /TS# /Job#200167606",240.00,0,1,3101-321, /Batch #SY0820013 /Timesheet #,14.40,,,,,,,
2,SY0820013,1,7,"Normal /TS# /Job#200167607",240.00,0,1,3101-321, /Batch #SY0820013 /Timesheet #,14.40,,,,,,,
2,SY0820013,1,8,"Normal /TS# /Job#200167608",240.00,0,1,3101-321, /Batch #SY0820013 /Timesheet #,14.40,,,,,,,
2,SY0820013,1,9,"Normal /TS# /Job#200167609",240.00,0,1,3101-321, /Batch #SY0820013 /Timesheet #,14.40,,,,,,,
2,SY0820013,1,10,"Normal /TS# /Job#200167603",240.00,0,1,3101-321, /Batch #SY0820013 /Timesheet #,14.40,,,,,,,
2,SY0820013,1,11,"Normal /TS# /Job#200167599",240.00,0,1,3101-321, /Batch #SY0820013 /Timesheet #,14.40,,,,,,,
3,SY0820013,1,1,20201007,2671.20,,,,,,,,,,,,
1,BA0820042,2,300034572,525248,1,AP-MONTH=08,20200907,0,20201106,1,0,SST,1,27.13,2020,08,
2,BA0820042,2,1,"Admin Fee /TS# /Job#200167539",111.91,0,1,3101-321, /Batch #BA0820042 /Timesheet #,6.71,,,,,,,
2,BA0820042,2,2,"Admin Fee /TS# /Job#200167541",111.55,0,1,3101-321, /Batch #BA0820042 /Timesheet #,6.69,,,,,,,
2,BA0820042,2,3,"Admin Fee /TS# /Job#200167649",111.91,0,1,3101-321, /Batch #BA0820042 /Timesheet #,6.71,,,,,,,
2,BA0820042,2,4,"Admin Fee /TS# /Job#200167650",116.75,0,1,3101-321, /Batch #BA0820042 /Timesheet #,7.01,,,,,,,
2,BA0820042,2,5,"EIS /TS# /Job#200167539",1.10,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
2,BA0820042,2,6,"EIS /TS# /Job#200167541",1.00,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
2,BA0820042,2,7,"EIS /TS# /Job#200167649",1.20,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
2,BA0820042,2,8,"EIS /TS# /Job#200167650",1.00,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
2,BA0820042,2,9,"EPF /TS# /Job#200167539",71.00,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
2,BA0820042,2,10,"EPF /TS# /Job#200167541",70.00,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
2,BA0820042,2,11,"EPF /TS# /Job#200167649",70.00,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
2,BA0820042,2,12,"EPF /TS# /Job#200167650",70.00,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
2,BA0820042,2,13,"Normal /TS# /Job#200167539",540.00,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
2,BA0820042,2,14,"Normal /TS# /Job#200167541",540.00,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
2,BA0820042,2,15,"Normal /TS# /Job#200167649",540.00,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
2,BA0820042,2,16,"Normal /TS# /Job#200167650",540.00,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
2,BA0820042,2,17,"SOCSO /TS# /Job#200167539",9.65,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
2,BA0820042,2,18,"SOCSO /TS# /Job#200167541",8.70,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
2,BA0820042,2,19,"SOCSO /TS# /Job#200167649",10.50,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
2,BA0820042,2,20,"SOCSO /TS# /Job#200167650",8.80,0,2,3101-321, /Batch #BA0820042 /Timesheet #,0.00,,,,,,,
3,BA0820042,2,1,20201106,2962.20,,,,,,,,,,,,
1,NO0820037,3,300034287,525249,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,13.90,2020,08,
2,NO0820037,3,1,"Admin Fee /TS# /Job#200166684",231.60,0,1,3102-324, /Batch #NO0820037 /Timesheet #,13.90,,,,,,,
2,NO0820037,3,2,"Auto Allowance /TS# /Job#200166684",100.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,3,3,"Day Shift Allowance /TS# /Job#200166684",130.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,3,4,"EIS /TS# /Job#200166684",2.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,3,5,"EPF /TS# /Job#200166684",16.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
