RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,,1,300034852,CN501804,3,AP-MONTH=06,20240611,0,20240711,1,1,GST,3,3480.41,2024,06
2,,1,1,MSP Fee /TS# /Job#200189914,-121.55,0,1,3300-301, /Batch # /Timesheet #,-7.29
2,,1,2,MSP Fee /TS# /Job#200188523,-9.07,0,1,3300-301, /Batch # /Timesheet #,-0.54
2,,1,3,MSP Fee /TS# /Job#200190164,-131.47,0,1,3300-301, /Batch # /Timesheet #,-7.89
2,,1,4,MSP Fee /TS# /Job#200187937,-129.77,0,1,3300-301, /Batch # /Timesheet #,-7.79
2,,1,5,MSP Fee /TS# /Job#200189635,-170.96,0,1,3300-301, /Batch # /Timesheet #,-10.26
2,,1,6,MSP Fee /TS# /Job#200189895,-100.85,0,1,3300-301, /Batch # /Timesheet #,-6.05
2,,1,7,MSP Fee /TS# /Job#200190593,-12.04,0,1,3300-301, /Batch # /Timesheet #,-0.72
2,,1,8,MSP Fee /TS# /Job#200190591,-12.04,0,1,3300-301, /Batch # /Timesheet #,-0.72
2,,1,9,MSP Fee /TS# /Job#200190240,-41.84,0,1,3300-301, /Batch # /Timesheet #,-2.51
2,,1,10,MSP Fee /TS# /Job#200188532,-114.88,0,1,3300-301, /Batch # /Timesheet #,-6.89
2,,1,11,MSP Fee /TS# /Job#200189759,-124.41,0,1,3300-301, /Batch # /Timesheet #,-7.46
2,,1,12,MSP Fee /TS# /Job#200189988,-142.10,0,1,3300-301, /Batch # /Timesheet #,-8.53
2,,1,13,MSP Fee /TS# /Job#200190577,-12.04,0,1,3300-301, /Batch # /Timesheet #,-0.72
2,,1,14,MSP Fee /TS# /Job#200189744,-124.41,0,1,3300-301, /Batch # /Timesheet #,-7.46
2,,1,15,Normal /TS# /Job#200189914,4191.24,0,1,3102-301, /Batch # /Timesheet #,251.47
2,,1,16,Normal /TS# /Job#200188523,312.65,0,1,3102-301, /Batch # /Timesheet #,18.76
2,,1,17,Normal /TS# /Job#200190164,4533.35,0,1,3102-301, /Batch # /Timesheet #,272.00
2,,1,18,Normal /TS# /Job#200187937,4474.99,0,1,3102-301, /Batch # /Timesheet #,268.50
2,,1,19,Normal /TS# /Job#200189635,5895.00,0,1,3102-301, /Batch # /Timesheet #,353.70
