RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,NU1120006,1,300034283,526827,1,AP-MONTH=11,20201128,0,20210112,1,0,SST,1,48.80,2020,11,
2,NU1120006,1,1,"+Med Benefit Reimburse /TS# /Job#200166700",65.00,0,1,3102-324, /Batch #NU1120006 /Timesheet #,3.90,,,,,,,
2,NU1120006,1,2,"Admin Fee /TS# /Job#200166700",748.31,0,1,3102-324, /Batch #NU1120006 /Timesheet #,44.90,,,,,,,
2,NU1120006,1,3,"EIS /TS# /Job#200166700",7.10,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,1,4,"EPF /TS# /Job#200166700",463.00,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,1,5,"Normal /TS# /Job#200166700",3560.00,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,1,6,"SOCSO /TS# /Job#200166700",62.15,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
3,NU1120006,1,1,20210112,4954.36,,,,,,,,,,,,
1,NU1120006,2,300034284,526828,1,AP-MONTH=11,20201128,0,20210112,1,0,SST,1,29.83,2020,11,
2,NU1120006,2,1,"+Med Benefit Reimburse /TS# /Job#200166693",65.00,0,1,3102-324, /Batch #NU1120006 /Timesheet #,3.90,,,,,,,
2,NU1120006,2,2,"Admin Fee /TS# /Job#200166693",432.17,0,1,3102-324, /Batch #NU1120006 /Timesheet #,25.93,,,,,,,
2,NU1120006,2,3,"EIS /TS# /Job#200166693",4.10,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,2,4,"EPF /TS# /Job#200166693",266.00,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,2,5,"Normal /TS# /Job#200166693",2030.00,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,2,6,"SOCSO /TS# /Job#200166693",35.85,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
3,NU1120006,2,1,20210112,2862.95,,,,,,,,,,,,
1,NU1120006,3,300034283,526829,1,AP-MONTH=11,20201128,0,20210112,1,0,SST,1,44.97,2020,11,
2,NU1120006,3,1,"+Med Benefit Reimburse /TS# /Job#200163588",65.00,0,1,3102-324, /Batch #NU1120006 /Timesheet #,3.90,,,,,,,
2,NU1120006,3,2,"Admin Fee /TS# /Job#200163588",684.42,0,1,3102-324, /Batch #NU1120006 /Timesheet #,41.07,,,,,,,
2,NU1120006,3,3,"EIS /TS# /Job#200163588",6.50,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,3,4,"EPF /TS# /Job#200163588",424.00,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,3,5,"Normal /TS# /Job#200163588",3250.00,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,3,6,"SOCSO /TS# /Job#200163588",56.85,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
3,NU1120006,3,1,20210112,4531.74,,,,,,,,,,,,
1,NU1120006,4,300034284,526830,1,AP-MONTH=11,20201128,0,20210112,1,0,SST,1,32.42,2020,11,
2,NU1120006,4,1,"+Med Benefit Reimburse /TS# /Job#200164610",65.00,0,1,3102-324, /Batch #NU1120006 /Timesheet #,3.90,,,,,,,
2,NU1120006,4,2,"Admin Fee /TS# /Job#200164610",475.35,0,1,3102-324, /Batch #NU1120006 /Timesheet #,28.52,,,,,,,
2,NU1120006,4,3,"EIS /TS# /Job#200164610",4.50,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,4,4,"EPF /TS# /Job#200164610",292.00,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,4,5,"Normal /TS# /Job#200164610",2240.00,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,4,6,"SOCSO /TS# /Job#200164610",39.35,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
3,NU1120006,4,1,20210112,3148.62,,,,,,,,,,,,
1,NU1120006,5,300034279,526831,1,AP-MONTH=11,20201128,0,20210112,1,0,SST,1,18.15,2020,11,
2,NU1120006,5,1,"+Med Benefit Reimburse /TS# /Job#200163380",65.00,0,1,3102-324, /Batch #NU1120006 /Timesheet #,3.90,,,,,,,
2,NU1120006,5,2,"Admin Fee /TS# /Job#200163380",237.50,0,1,3102-324, /Batch #NU1120006 /Timesheet #,14.25,,,,,,,
2,NU1120006,5,3,"EIS /TS# /Job#200163380",2.70,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,5,4,"EPF /TS# /Job#200163380",172.00,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,5,5,"Normal /TS# /Job#200163380",1320.00,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,5,6,"SOCSO /TS# /Job#200163380",23.65,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
3,NU1120006,5,1,20210112,1839.00,,,,,,,,,,,,
1,NU1120006,6,300034279,526832,1,AP-MONTH=11,20201128,0,20210112,1,0,SST,1,49.55,2020,11,
2,NU1120006,6,1,"+Med Benefit Reimburse /TS# /Job#200162185",65.00,0,1,3102-324, /Batch #NU1120006 /Timesheet #,3.90,,,,,,,
