RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,PR1120049,1,300034324,526693,1,AP-MONTH=11,20201128,0,20201228,1,0,SST,1,377.12,2020,11,
2,PR1120049,1,1,"+Med Benefit Reimburse /TS# /Job#200168585",360.00,0,1,3102-324, /Batch #PR1120049 /Timesheet #,21.60,,,,,,,
2,PR1120049,1,2,"Admin Fee /TS# /Job#200168585",5925.35,0,1,3102-324, /Batch #PR1120049 /Timesheet #,355.52,,,,,,,
2,PR1120049,1,3,"Auto Allowance /TS# /Job#200168585",1200.00,0,2,3102-324, /Batch #PR1120049 /Timesheet #,0.00,,,,,,,
2,PR1120049,1,4,"Bonus /TS# /Job#200168585",8500.00,0,2,3102-324, /Batch #PR1120049 /Timesheet #,0.00,,,,,,,
2,PR1120049,1,5,"EIS /TS# /Job#200168585",7.90,0,2,3102-324, /Batch #PR1120049 /Timesheet #,0.00,,,,,,,
2,PR1120049,1,6,"EPF /TS# /Job#200168585",2100.00,0,2,3102-324, /Batch #PR1120049 /Timesheet #,0.00,,,,,,,
2,PR1120049,1,7,"Normal /TS# /Job#200168585",8925.00,0,2,3102-324, /Batch #PR1120049 /Timesheet #,0.00,,,,,,,
2,PR1120049,1,8,"SOCSO /TS# /Job#200168585",69.05,0,2,3102-324, /Batch #PR1120049 /Timesheet #,0.00,,,,,,,
3,PR1120049,1,1,20201228,27464.42,,,,,,,,,,,,
1,PR1120049,2,300034324,526694,1,AP-MONTH=11,20201128,0,20201228,1,0,SST,1,129.57,2020,11,
2,PR1120049,2,1,"+Med Benefit Reimburse /TS# /Job#200167387",480.00,0,1,3102-324, /Batch #PR1120049 /Timesheet #,28.80,,,,,,,
2,PR1120049,2,2,"Admin Fee /TS# /Job#200167387",1679.54,0,1,3102-324, /Batch #PR1120049 /Timesheet #,100.77,,,,,,,
2,PR1120049,2,3,"EIS /TS# /Job#200167387",7.90,0,2,3102-324, /Batch #PR1120049 /Timesheet #,0.00,,,,,,,
2,PR1120049,2,4,"EPF /TS# /Job#200167387",1140.00,0,2,3102-324, /Batch #PR1120049 /Timesheet #,0.00,,,,,,,
2,PR1120049,2,5,"Fixed Allowance /TS# /Job#200167387",1000.00,0,2,3102-324, /Batch #PR1120049 /Timesheet #,0.00,,,,,,,
2,PR1120049,2,6,"Normal /TS# /Job#200167387",8500.00,0,2,3102-324, /Batch #PR1120049 /Timesheet #,0.00,,,,,,,
2,PR1120049,2,7,"SOCSO /TS# /Job#200167387",69.05,0,2,3102-324, /Batch #PR1120049 /Timesheet #,0.00,,,,,,,
3,PR1120049,2,1,20201228,13006.06,,,,,,,,,,,,
1,PR1120050,3,300034753,526695,1,AP-MONTH=11,20201128,0,20201228,1,0,SST,1,89.83,2020,11,
2,PR1120050,3,1,"+Med Benefit Reimburse /TS# /Job#200167831",100.00,0,1,3103-301, /Batch #PR1120050 /Timesheet #,6.00,,,,,,,
2,PR1120050,3,2,"+Med Benefit Reimburse /TS# /Job#200167830",100.00,0,1,3103-301, /Batch #PR1120050 /Timesheet #,6.00,,,,,,,
2,PR1120050,3,3,"Admin Fee /TS# /Job#200167831",665.70,0,1,3103-301, /Batch #PR1120050 /Timesheet #,39.94,,,,,,,
2,PR1120050,3,4,"Admin Fee /TS# /Job#200167830",631.41,0,1,3103-301, /Batch #PR1120050 /Timesheet #,37.88,,,,,,,
2,PR1120050,3,5,"EIS /TS# /Job#200167831",6.30,0,2,3103-301, /Batch #PR1120050 /Timesheet #,0.00,,,,,,,
2,PR1120050,3,6,"EIS /TS# /Job#200167830",5.90,0,2,3103-301, /Batch #PR1120050 /Timesheet #,0.00,,,,,,,
2,PR1120050,3,7,"EPF /TS# /Job#200167831",333.00,0,2,3103-301, /Batch #PR1120050 /Timesheet #,0.00,,,,,,,
2,PR1120050,3,8,"EPF /TS# /Job#200167830",312.00,0,2,3103-301, /Batch #PR1120050 /Timesheet #,0.00,,,,,,,
2,PR1120050,3,9,"Normal /TS# /Job#200167831",2550.00,0,2,3103-301, /Batch #PR1120050 /Timesheet #,0.00,,,,,,,
2,PR1120050,3,10,"Normal /TS# /Job#200167830",2400.00,0,2,3103-301, /Batch #PR1120050 /Timesheet #,0.00,,,,,,,
2,PR1120050,3,11,"Over Time 1.5 /TS# /Job#200167831",347.68,0,2,3103-301, /Batch #PR1120050 /Timesheet #,0.00,,,,,,,
2,PR1120050,3,12,"Over Time 1.5 /TS# /Job#200167830",368.10,0,2,3103-301, /Batch #PR1120050 /Timesheet #,0.00,,,,,,,
2,PR1120050,3,13,"Over Time 2.0 /TS# /Job#200167831",231.84,0,2,3103-301, /Batch #PR1120050 /Timesheet #,0.00,,,,,,,
2,PR1120050,3,14,"Over Time 2.0 /TS# /Job#200167830",218.16,0,2,3103-301, /Batch #PR1120050 /Timesheet #,0.00,,,,,,,
2,PR1120050,3,15,"SOCSO /TS# /Job#200167831",55.15,0,2,3103-301, /Batch #PR1120050 /Timesheet #,0.00,,,,,,,
2,PR1120050,3,16,"SOCSO /TS# /Job#200167830",51.65,0,2,3103-301, /Batch #PR1120050 /Timesheet #,0.00,,,,,,,
3,PR1120050,3,1,20201228,8466.72,,,,,,,,,,,,
1,PR1120052,4,300034765,526696,1,AP-MONTH=11,20201128,0,20201228,1,0,SST,1,239.18,2020,11,
2,PR1120052,4,1,"+Med Benefit Reimburse /TS# /Job#200168016",160.00,0,1,3103-301, /Batch #PR1120052 /Timesheet #,9.60,,,,,,,
2,PR1120052,4,2,"Admin Fee /TS# /Job#200168016",1309.40,0,1,3103-301, /Batch #PR1120052 /Timesheet #,78.56,,,,,,,
