RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,NU1020013,1,300034284,526600,1,AP-MONTH=10,20201107,0,20201222,1,0,SST,1,16.16,2020,10,
2,NU1020013,1,1,"Admin Fee /TS# /Job#200166311",269.35,0,1,3102-324, /Batch #NU1020013 /Timesheet #,16.16,,,,,,,
2,NU1020013,1,2,"Auto Allowance /TS# /Job#200166311",100.00,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,1,3,"Day Shift Allowance /TS# /Job#200166311",60.00,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,1,4,"Day Shift Allowance /TS# /Job#200166311",100.00,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,1,5,"EIS /TS# /Job#200166311",3.40,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,1,6,"EPF /TS# /Job#200166311",49.00,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,1,7,"Night Shift Allowance /TS# /Job#200166311",105.00,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,1,8,"Night Shift Allowance /TS# /Job#200166311",105.00,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,1,9,"Over Time 1.5 /TS# /Job#200166311",1774.08,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,1,10,"Over Time 2.0 /TS# /Job#200166311",394.20,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,1,11,"SOCSO /TS# /Job#200166311",29.70,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
3,NU1020013,1,1,20201222,3005.89,,,,,,,,,,,,
1,NU1020013,2,300034285,526601,1,AP-MONTH=10,20201107,0,20201222,1,0,SST,1,3.77,2020,10,
2,NU1020013,2,1,"Admin Fee /TS# /Job#200167562",62.77,0,1,3102-324, /Batch #NU1020013 /Timesheet #,3.77,,,,,,,
2,NU1020013,2,2,"Auto Allowance /TS# /Job#200167562",60.00,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,2,3,"EIS /TS# /Job#200167562",1.20,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,2,4,"Over Time 1.5 /TS# /Job#200167562",470.61,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,2,5,"Perfect Attendance /TS# /Job#200167562",100.00,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,2,6,"SOCSO /TS# /Job#200167562",10.50,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
3,NU1020013,2,1,20201222,708.85,,,,,,,,,,,,
1,NU1020013,3,300034283,526602,1,AP-MONTH=10,20201107,0,20201222,1,0,SST,1,39.78,2020,10,
2,NU1020013,3,1,"Admin Fee /TS# /Job#200167629",662.93,0,1,3102-324, /Batch #NU1020013 /Timesheet #,39.78,,,,,,,
2,NU1020013,3,2,"Bonus /TS# /Job#200167629",2470.00,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,3,3,"Day Shift Allowance /TS# /Job#200167629",80.00,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,3,4,"Day Shift Allowance /TS# /Job#200167629",110.00,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,3,5,"EIS /TS# /Job#200167629",2.80,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,3,6,"EPF /TS# /Job#200167629",356.00,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,3,7,"Over Time 1.5 /TS# /Job#200167629",1243.68,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,3,8,"Perfect Attendance /TS# /Job#200167629",100.00,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,3,9,"SOCSO /TS# /Job#200167629",24.40,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
3,NU1020013,3,1,20201222,5089.59,,,,,,,,,,,,
1,NU1020013,4,300034283,526603,1,AP-MONTH=10,20201107,0,20201222,1,0,SST,1,4.34,2020,10,
2,NU1020013,4,1,"Admin Fee /TS# /Job#200166691",72.41,0,1,3102-324, /Batch #NU1020013 /Timesheet #,4.34,,,,,,,
2,NU1020013,4,2,"EIS /TS# /Job#200166691",1.80,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,4,3,"Over Time 2.0 /TS# /Job#200166691",887.36,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
2,NU1020013,4,4,"SOCSO /TS# /Job#200166691",15.80,0,2,3102-324, /Batch #NU1020013 /Timesheet #,0.00,,,,,,,
3,NU1020013,4,1,20201222,981.71,,,,,,,,,,,,
1,NU1020013,5,300034283,526604,1,AP-MONTH=10,20201107,0,20201222,1,0,SST,1,6.87,2020,10,
2,NU1020013,5,1,"Admin Fee /TS# /Job#200164299",14.94,0,1,3102-324, /Batch #NU1020013 /Timesheet #,0.90,,,,,,,
2,NU1020013,5,2,"Reimbursement/Claim /TS# /Job#200164299",46.00,0,1,3102-324, /Batch #NU1020013 /Timesheet #,2.76,,,,,,,
