RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,,1,300034277,IN500651,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,3.71,2019,09
2,,1,1,Admin Fee /TS# /Job#200153087,61.80,0,1,3102-324, /Batch # /Timesheet #,3.71
2,,1,2,EPF /TS# /Job#200153087,12.00,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200153087,400.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,477.51
1,,1,300034284,IN500652,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,4.88,2019,09
2,,1,1,Admin Fee /TS# /Job#200155929,81.36,0,1,3102-324, /Batch # /Timesheet #,4.88
2,,1,2,EPF /TS# /Job#200155929,52.00,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200155929,400.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,538.24
1,,1,300034277,IN500653,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,3.98,2019,09
2,,1,1,Admin Fee /TS# /Job#200152114,66.32,0,1,3102-324, /Batch # /Timesheet #,3.98
2,,1,2,EPF /TS# /Job#200152114,42.15,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200152114,400.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,512.45
1,,1,300034283,IN500654,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,4.88,2019,09
2,,1,1,Admin Fee /TS# /Job#200159589,81.35,0,1,3102-324, /Batch # /Timesheet #,4.88
2,,1,2,EPF /TS# /Job#200159589,52.42,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200159589,400.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,538.65
1,,1,300034283,IN500655,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,4.17,2019,09
2,,1,1,Admin Fee /TS# /Job#200155176,69.48,0,1,3102-324, /Batch # /Timesheet #,4.17
2,,1,2,EPF /TS# /Job#200155176,21.02,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200155176,350.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,444.67
1,,1,300034284,IN500656,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,4.24,2019,09
2,,1,1,Admin Fee /TS# /Job#200155864,70.60,0,1,3102-324, /Batch # /Timesheet #,4.24
2,,1,2,EPF /TS# /Job#200155864,42.21,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200155864,350.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,467.05
1,,1,300034284,IN500657,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,4.88,2019,09
2,,1,1,Admin Fee /TS# /Job#200155292,81.36,0,1,3102-324, /Batch # /Timesheet #,4.88
2,,1,2,EPF /TS# /Job#200155292,52.03,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200155292,400.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,538.27
1,,1,300034283,IN500658,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,4.88,2019,09
2,,1,1,Admin Fee /TS# /Job#200155419,81.40,0,1,3102-324, /Batch # /Timesheet #,4.88
2,,1,2,EPF /TS# /Job#200155419,52.23,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200155419,400.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,538.51
1,,1,300034283,IN500659,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,4.27,2019,09
2,,1,1,Admin Fee /TS# /Job#200155111,71.23,0,1,3102-324, /Batch # /Timesheet #,4.27
2,,1,2,EPF /TS# /Job#200155111,45.72,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200155111,350.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,471.22
1,,1,300034286,IN500660,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,4.07,2019,09
2,,1,1,Admin Fee /TS# /Job#200151344,67.81,0,1,3102-324, /Batch # /Timesheet #,4.07
2,,1,2,EPF /TS# /Job#200151344,26.62,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200151344,400.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,498.50
1,,1,300034286,IN500661,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,4.07,2019,09
2,,1,1,Admin Fee /TS# /Job#200153179,67.83,0,1,3102-324, /Batch # /Timesheet #,4.07
2,,1,2,EPF /TS# /Job#200153179,52.18,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200153179,400.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,524.08
1,,1,300034286,IN500662,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,4.07,2019,09
2,,1,1,Admin Fee /TS# /Job#200151211,67.83,0,1,3102-324, /Batch # /Timesheet #,4.07
2,,1,2,EPF /TS# /Job#200151211,52.17,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200151211,400.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,524.07
1,,1,300034282,IN500663,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,4.07,2019,09
2,,1,1,Admin Fee /TS# /Job#200154205,67.80,0,1,3102-324, /Batch # /Timesheet #,4.07
2,,1,2,EPF /TS# /Job#200154205,52.03,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200154205,400.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,523.90
1,,1,300034278,IN500664,1,AP-MONTH=09,20190910,0,20191010,1,1,GST,3,4.27,2019,09
2,,1,1,Admin Fee /TS# /Job#200155343,71.24,0,1,3102-324, /Batch # /Timesheet #,4.27
2,,1,2,EPF /TS# /Job#200155343,45.76,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200155343,350.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191010,471.27
1,,1,300034284,IN500665,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,4.07,2019,09
2,,1,1,Admin Fee /TS# /Job#200157275,67.87,0,1,3102-324, /Batch # /Timesheet #,4.07
2,,1,2,EPF /TS# /Job#200157275,52.45,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200157275,400.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,524.39
1,,1,300034284,IN500666,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,4.88,2019,09
2,,1,1,Admin Fee /TS# /Job#200159572,81.36,0,1,3102-324, /Batch # /Timesheet #,4.88
2,,1,2,EPF /TS# /Job#200159572,52.00,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200159572,400.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,538.24
1,,1,300034282,IN500667,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,4.50,2019,09
2,,1,1,Admin Fee /TS# /Job#200157349,74.92,0,1,3102-324, /Batch # /Timesheet #,4.50
2,,1,2,EPF /TS# /Job#200157349,16.22,0,2,3102-324, /Batch # /Timesheet #,0.00
2,,1,3,Raya Incentive /TS# /Job#200157349,400.00,0,2,3102-324, /Batch # /Timesheet #,0.00
3,,1,1,20191025,495.64
1,,1,300034285,IN500668,1,AP-MONTH=09,20190910,0,20191025,1,1,GST,3,3.50,2019,09
