RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,,1,300034801,IN500981,1,AP-MONTH=06,20210608,0,20210807,1,1,GST,3,24.76,2021,06
2,,1,1,+Med Benefit Reimburse /TS# /Job#200171639,160.00,0,1,3103-301, /Batch # /Timesheet #,9.60
2,,1,2,Admin Fee /TS# /Job#200171639,377.55,0,1,3103-301, /Batch # /Timesheet #,22.65
2,,1,3,EIS /TS# /Job#200171639,7.90,0,2,3103-301, /Batch # /Timesheet #,0.00
2,,1,4,EPF /TS# /Job#200171639,614.00,0,2,3103-301, /Batch # /Timesheet #,0.00
2,,1,5,Fixed Allowance /TS# /Job#200171639,106.45,0,2,3103-301, /Batch # /Timesheet #,0.00
2,,1,6,MSP Fee /TS# /Job#200171639,-124.90,0,1,3300-301, /Batch # /Timesheet #,-7.49
2,,1,7,Normal /TS# /Job#200171639,4612.90,0,2,3103-301, /Batch # /Timesheet #,0.00
2,,1,8,SOCSO /TS# /Job#200171639,68.98,0,2,3103-301, /Batch # /Timesheet #,0.00
3,,1,1,20210807,5847.64
1,,1,300034801,IN500982,1,AP-MONTH=06,20210608,0,20210807,1,1,GST,3,55.33,2021,06
2,,1,1,+Med Benefit Reimburse /TS# /Job#200170113,160.00,0,1,3103-301, /Batch # /Timesheet #,9.60
2,,1,2,Admin Fee /TS# /Job#200170113,1120.00,0,1,3103-301, /Batch # /Timesheet #,67.20
2,,1,3,EIS /TS# /Job#200170113,7.90,0,2,3103-301, /Batch # /Timesheet #,0.00
2,,1,4,EPF /TS# /Job#200170113,1680.00,0,2,3103-301, /Batch # /Timesheet #,0.00
2,,1,5,MSP Fee /TS# /Job#200170113,-357.78,0,1,3300-301, /Batch # /Timesheet #,-21.47
2,,1,6,Normal /TS# /Job#200170113,14000.00,0,2,3103-301, /Batch # /Timesheet #,0.00
