RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,NU1120006,1,300034284,526909,1,AP-MONTH=11,20201128,0,20210112,1,0,SST,1,36.76,2020,11,
2,NU1120006,1,1,"+Med Benefit Reimburse /TS# /Job#200167710",65.00,0,1,3102-324, /Batch #NU1120006 /Timesheet #,3.90,,,,,,,
2,NU1120006,1,2,"Admin Fee /TS# /Job#200167710",547.70,0,1,3102-324, /Batch #NU1120006 /Timesheet #,32.86,,,,,,,
2,NU1120006,1,3,"EIS /TS# /Job#200167710",5.10,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,1,4,"EPF /TS# /Job#200167710",338.00,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,1,5,"Normal /TS# /Job#200167710",2590.00,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,1,6,"SOCSO /TS# /Job#200167710",44.65,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
3,NU1120006,1,1,20210112,3627.21,,,,,,,,,,,,
1,BA1120064,2,300034327,526910,1,AP-MONTH=11,20201128,0,20201228,1,0,SST,1,34.73,2020,11,
2,BA1120064,2,1,"+Med Benefit Reimburse /TS# /Job#200161625",65.00,0,1,3103-301, /Batch #BA1120064 /Timesheet #,3.90,,,,,,,
2,BA1120064,2,2,"Admin Fee /TS# /Job#200161625",338.82,0,1,3103-301, /Batch #BA1120064 /Timesheet #,20.33,,,,,,,
2,BA1120064,2,3,"Admin Fee /TS# /Job#200161625",67.73,0,1,3103-301, /Batch #BA1120064 /Timesheet #,4.06,,,,,,,
2,BA1120064,2,4,"Admin Fee /TS# /Job#200168664",87.41,0,1,3103-301, /Batch #BA1120064 /Timesheet #,5.24,,,,,,,
2,BA1120064,2,5,"Bonus /TS# /Job#200161625",1900.00,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,6,"EIS /TS# /Job#200161625",2.10,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,7,"EIS /TS# /Job#200161625",1.20,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,8,"EIS /TS# /Job#200168664",1.60,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,9,"EPF /TS# /Job#200161625",344.00,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,10,"EPF /TS# /Job#200161625",75.00,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,11,"EPF /TS# /Job#200168664",96.00,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,12,"Normal /TS# /Job#200161625",735.48,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,13,"Normal /TS# /Job#200161625",570.00,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,14,"Normal /TS# /Job#200168664",740.67,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,15,"Over Time 1.5 /TS# /Job#200161625",123.30,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,16,"Over Time 1.5 /TS# /Job#200161625",20.55,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,17,"Over Time 1.5 /TS# /Job#200168664",21.86,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,18,"Perfect Attendance /TS# /Job#200161625",200.00,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,19,"Reimbursement/Claim /TS# /Job#200168664",19.95,0,1,3103-301, /Batch #BA1120064 /Timesheet #,1.20,,,,,,,
2,BA1120064,2,20,"SOCSO /TS# /Job#200161625",18.35,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,21,"SOCSO /TS# /Job#200161625",10.50,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
2,BA1120064,2,22,"SOCSO /TS# /Job#200168664",14.00,0,2,3103-301, /Batch #BA1120064 /Timesheet #,0.00,,,,,,,
3,BA1120064,2,1,20201228,5488.25,,,,,,,,,,,,
1,NU1120006,3,300034284,526911,1,AP-MONTH=11,20201128,0,20210112,1,0,SST,1,23.73,2020,11,
2,NU1120006,3,1,"+Med Benefit Reimburse /TS# /Job#200167272",65.00,0,1,3102-324, /Batch #NU1120006 /Timesheet #,3.90,,,,,,,
2,NU1120006,3,2,"Admin Fee /TS# /Job#200167272",330.46,0,1,3102-324, /Batch #NU1120006 /Timesheet #,19.83,,,,,,,
2,NU1120006,3,3,"EIS /TS# /Job#200167272",3.70,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,3,4,"EPF /TS# /Job#200167272",242.00,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,3,5,"Normal /TS# /Job#200167272",1860.00,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
2,NU1120006,3,6,"SOCSO /TS# /Job#200167272",32.35,0,2,3102-324, /Batch #NU1120006 /Timesheet #,0.00,,,,,,,
3,NU1120006,3,1,20210112,2557.24,,,,,,,,,,,,
1,BA1120054,4,300033313,526912,1,AP-MONTH=11,20201128,0,20210226,1,0,SST,1,31.26,2020,11,
