RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,,1,300034512,60406,1,AP-MONTH=08,20190813,0,20191111,1,0,SST,1,213.78,2019,08,
2,,1,1,"Rightchoice 3 Month Program /TS# /Job#",3563.00,0,1,3204-600, /Batch # /Timesheet #,213.78,,,,,,,
3,,1,1,20191111,3776.78,,,,,,,,,,,,
1,,2,300034232,60407,1,AP-MONTH=08,20190813,0,20190912,1,0,SST,1,540.00,2019,08,
2,,2,1,"Job Search Essential Workshop /TS# /Job#",9000.00,0,1,3204-600, /Batch # /Timesheet #,540.00,,,,,,,
3,,2,1,20190912,9540.00,,,,,,,,,,,,
1,,3,300034355,60408,1,AP-MONTH=08,20190813,0,20190912,1,0,SST,1,1944.00,2019,08,
2,,3,1,"Sales Force Excellence Training /TS# /Job#",32400.00,0,1,3204-610, /Batch # /Timesheet #,1944.00,,,,,,,
3,,3,1,20190912,34344.00,,,,,,,,,,,,
1,,4,300034388,60409,1,AP-MONTH=08,20190813,0,20190912,1,0,SST,1,855.60,2019,08,
2,,4,1,"2 Day Career Focus Workshop on 28 & 29 Aug 2019 /TS# /Job#",12960.00,0,1,3204-600, /Batch # /Timesheet #,777.60,,,,,,,
2,,4,2,"Reimbursement of Travel Expenses /TS# /Job#",1300.00,0,1,3204-600, /Batch # /Timesheet #,78.00,,,,,,,
3,,4,1,20190912,15115.60,,,,,,,,,,,,
1,,5,300034463,60410,1,AP-MONTH=08,20190816,0,20191114,1,0,SST,1,4380.00,2019,08,
2,,5,1,"RightChoice 1 Month Program /TS# /Job#",64000.00,0,1,3204-600, /Batch # /Timesheet #,3840.00,,,,,,,
2,,5,2,"RightChoice 2 Month Program /TS# /Job#",9000.00,0,1,3204-600, /Batch # /Timesheet #,540.00,,,,,,,
3,,5,1,20191114,77380.00,,,,,,,,,,,,
1,,6,300034438,60411,1,AP-MONTH=08,20190820,0,20190919,1,0,SST,1,630.00,2019,08,
2,,6,1,"RightChoice 3 Month Program /TS# /Job#",10500.00,0,1,3204-600, /Batch # /Timesheet #,630.00,,,,,,,
3,,6,1,20190919,11130.00,,,,,,,,,,,,
1,,7,300034516,60412,1,AP-MONTH=08,20190820,0,20191118,1,0,SST,1,720.00,2019,08,
2,,7,1,"Rightchoice 3 Months Program /TS# /Job#",12000.00,0,1,3204-600, /Batch # /Timesheet #,720.00,,,,,,,
3,,7,1,20191118,12720.00,,,,,,,,,,,,
1,,8,300033548,60413,1,AP-MONTH=08,20190821,0,20191020,1,0,SST,1,170.03,2019,08,
2,,8,1,"One Hour One on One Coaching /TS# /Job#",2833.88,0,1,3204-610, /Batch # /Timesheet #,170.03,,,,,,,
3,,8,1,20191020,3003.91,,,,,,,,,,,,
1,,9,300033548,60414,1,AP-MONTH=08,20190821,0,20191020,1,0,SST,1,85.02,2019,08,
2,,9,1,"One Hour One on One Coaching /TS# /Job#",1416.94,0,1,3204-610, /Batch # /Timesheet #,85.02,,,,,,,
3,,9,1,20191020,1501.96,,,,,,,,,,,,
1,,10,300034464,60415,1,AP-MONTH=08,20190821,0,20191020,1,0,SST,1,292.98,2019,08,
2,,10,1,"Rightchoice 3 Months Program /TS# /Job#",4883.00,0,1,3204-600, /Batch # /Timesheet #,292.98,,,,,,,
3,,10,1,20191020,5175.98,,,,,,,,,,,,
