RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,TEXTDESC,AMTEXTN,SWMANLTX,TAXSTTS1,IDACCTREV,COMMENT,ITEMTAX,,,,,,,
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE,,,,,,,,,,,,
1,NO0820037,1,300034283,525341,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,5.95,2020,08,
2,NO0820037,1,1,"Admin Fee /TS# /Job#200164717",15.12,0,1,3102-324, /Batch #NO0820037 /Timesheet #,0.91,,,,,,,
2,NO0820037,1,2,"Reimbursement/Claim /TS# /Job#200164717",84.00,0,1,3102-324, /Batch #NO0820037 /Timesheet #,5.04,,,,,,,
3,NO0820037,1,1,20201022,105.07,,,,,,,,,,,,
1,NO0820037,2,300034277,525342,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,4.14,2020,08,
2,NO0820037,2,1,"Admin Fee /TS# /Job#200161264",68.92,0,1,3102-324, /Batch #NO0820037 /Timesheet #,4.14,,,,,,,
2,NO0820037,2,2,"Over Time 1.5 /TS# /Job#200161264",662.58,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,2,3,"Perfect Attendance /TS# /Job#200161264",100.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,2,4,"SOCSO /TS# /Job#200161264",10.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
3,NO0820037,2,1,20201022,845.64,,,,,,,,,,,,
1,NO0820037,3,300034284,525343,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,11.66,2020,08,
2,NO0820037,3,1,"Admin Fee /TS# /Job#200164602",194.35,0,1,3102-324, /Batch #NO0820037 /Timesheet #,11.66,,,,,,,
2,NO0820037,3,2,"Day Shift Allowance /TS# /Job#200164602",110.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,3,3,"EIS /TS# /Job#200164602",2.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,3,4,"EPF /TS# /Job#200164602",13.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,3,5,"Over Time 1.5 /TS# /Job#200164602",523.62,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,3,6,"Over Time 2.0 /TS# /Job#200164602",1396.44,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,3,7,"Perfect Attendance /TS# /Job#200164602",100.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,3,8,"SOCSO /TS# /Job#200164602",17.40,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
3,NO0820037,3,1,20201022,2368.47,,,,,,,,,,,,
1,NO0820037,4,300034277,525344,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,14.15,2020,08,
2,NO0820037,4,1,"Admin Fee /TS# /Job#200161151",235.88,0,1,3102-324, /Batch #NO0820037 /Timesheet #,14.15,,,,,,,
2,NO0820037,4,2,"Auto Allowance /TS# /Job#200161151",60.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,4,3,"EIS /TS# /Job#200161151",4.60,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,4,4,"Over Time 1.5 /TS# /Job#200161151",1521.90,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,4,5,"Over Time 2.0 /TS# /Job#200161151",1082.40,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,4,6,"Perfect Attendance /TS# /Job#200161151",100.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,4,7,"SOCSO /TS# /Job#200161151",40.20,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
3,NO0820037,4,1,20201022,3059.13,,,,,,,,,,,,
1,NO0820037,5,300034284,525345,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,0.25,2020,08,
2,NO0820037,5,1,"Admin Fee /TS# /Job#200165022",4.13,0,1,3102-324, /Batch #NO0820037 /Timesheet #,0.25,,,,,,,
2,NO0820037,5,2,"Day Shift Allowance /TS# /Job#200165022",20.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,5,3,"EPF /TS# /Job#200165022",3.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
3,NO0820037,5,1,20201022,27.38,,,,,,,,,,,,
1,NO0820037,6,300034284,525346,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,3.69,2020,08,
2,NO0820037,6,1,"Admin Fee /TS# /Job#200164611",61.58,0,1,3102-324, /Batch #NO0820037 /Timesheet #,3.69,,,,,,,
2,NO0820037,6,2,"Auto Allowance /TS# /Job#200164611",100.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,6,3,"EIS /TS# /Job#200164611",1.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,6,4,"Over Time 1.5 /TS# /Job#200164611",383.09,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,6,5,"Perfect Attendance /TS# /Job#200164611",100.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,6,6,"SOCSO /TS# /Job#200164611",8.70,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
3,NO0820037,6,1,20201022,658.06,,,,,,,,,,,,
1,NO0820037,7,300034286,525347,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,0.90,2020,08,
